20000,11036809,3
20000,10508573,3
20000,10533197,3
20000,11454533,3
20000,11580661,3
20000,10526591,3
20000,11038611,3
20000,11578860,3
20000,11531411,3
20000,11071044,7
20000,10914585,3
20000,11526607,6
20000,11059332,6
20000,11049722,7
20000,10928098,3
20000,10977049,3
20000,10993565,3
20000,11037109,6
20000,10504368,3
20000,10522386,3
20000,10512777,6
20000,10541305,3
20000,11515495,3
20000,10755423,6
20000,10540705,11
20000,11085458,13
20000,11020893,6
20000,10991463,6
20000,10515779,3
20000,11543124,3
20000,11529609,6
20000,22018362,7
20000,11405583,6
20000,11022995,3
20000,11072245,8
20000,11573153,3
20000,10541005,3
20000,11204079,6
20000,11541922,3
20000,18517407,6
20000,10531996,3
20000,11485465,3
20000,11022995,6
20000,11056629,3
20000,10968940,3
20000,11504384,6
20000,11564445,10
20000,10543108,6
20000,10526591,3
20000,11024797,3
20000,10562927,16
20000,10527492,6
20000,13571083,3
20000,11844329,6
20000,11047019,6
20000,11527207,6
20000,10559925,7
20000,11513093,6
20000,11025097,6
20000,10976147,3
20000,11015787,3
20000,12001990,6
20000,12540737,6
20000,10988460,3
20000,11457837,3
20000,11526306,8
20000,11235610,3
20000,11435614,3
20000,11051224,3
20000,15480722,6
20000,10515780,6
20000,11320898,3
20000,13355464,3
20000,11004977,3
20000,11021493,6
20000,11528409,6
20000,11002875,6
20000,11029001,6
20000,12054242,3
20000,11042215,3
20000,11027499,6
20000,10505269,26
20000,11025697,3
20000,11585467,20
20000,12032020,3
20000,11038311,3
20000,10580345,6
20000,11003776,3
20000,11698080,3
20000,10536501,6
20000,11015188,3
20000,10558724,3
20000,10892963,3
20000,10517882,3
20000,11491771,3
20000,10997469,6
20000,11003475,6
20000,10538303,6
20000,11507387,6
20000,10959030,3
20000,11077951,6
20000,11070143,3
20000,11211587,7
20000,11521201,3
20000,10539804,7
20000,11989977,3
20000,11495074,3
20000,10971342,3
20000,10873444,6
20000,10941312,3
20000,10535600,3
20000,11720604,3
20000,10989061,3
20000,11336213,20
20000,11324201,3
20000,10979751,3
20000,11530811,6
20000,10814883,3
20000,11019692,3
20000,11024497,3
20000,11931117,3
20000,11035608,3
20000,10983354,3
20000,11520300,9
20000,11495675,3
20000,10533197,9
20000,11047620,3
20000,10545510,3
20000,10544309,3
20000,12043431,5
20000,10530795,21
20000,10548813,3
20000,10981853,3
20000,11544925,6
20000,10508873,3
20000,11168043,9
20000,11023595,6
20000,10523888,7
20000,11549129,6
20000,11042215,3
20000,11510990,7
20000,10533498,8
20000,10540705,3
20000,11007680,3
20000,11037710,3
20000,10541907,6
20000,10530195,6
20000,12085474,6
20000,10518183,3
20000,11380358,6
20000,11020593,3
20000,11044316,3
20000,10500464,6
20000,11433512,7
20000,11050623,6
20000,10533799,3
20000,11008280,3
20000,11500180,5
20000,13510421,5
20000,10538903,3
20000,11013986,3
20000,11010382,3
20000,10526591,6
20000,10947318,3
20000,11025998,3
20000,12092981,7
20000,10539804,16
20000,10930801,3
20000,10533198,3
20000,11039812,6
20000,11018490,21
20000,10530495,3
20000,10529594,3
20000,10956628,3
20000,11919706,3
20000,13545557,6
20000,12083672,3
20000,11026599,3
20000,11022094,3
20000,11081854,3
20000,10978850,6
20000,11635617,3
20000,11033505,6
20000,11072846,6
20000,10986358,6
20000,11436515,3
20000,11521801,3
20000,11066239,3
20000,12008595,3
20000,11995983,6
20000,11021794,6
20000,10990862,6
20000,11031403,6
20000,11077950,6
20000,11029301,3
20000,11569550,7
20000,10560525,3
20000,10542207,6
20000,11016989,3
20000,11088161,8
20000,11483663,3
20000,11000772,6
20000,10542807,6
20000,12044332,6
20000,11052125,6
20000,11530210,6
20000,11074947,6
20000,11523604,14
20000,10537702,7
20000,11519700,3
20000,10647013,3
20000,10941012,3
20000,10588754,10
20000,10523888,3
20000,10558723,3
20000,10539204,15
20000,10533197,7
20000,12023911,3
20000,11790875,6
20000,11027500,6
20000,11372250,6
20000,11014887,3
20000,10510674,3
20000,10965336,3
20000,11489369,3
20000,11047020,10
20000,10991763,10
20000,12007695,3
20000,11006177,6
20000,10983055,3
20000,11466245,6
20000,10813983,3
20000,11047620,3
20000,11098072,3
20000,11775259,6
20000,10500464,3
20000,10497461,6
20000,10991163,3
20000,10538603,6
20000,11031704,3
20000,10540705,3
20000,10535900,7
20000,11530811,3
20000,10521185,10
20000,11025698,3
20000,11521501,6
20000,11520901,3
20000,10496260,3
20000,11533213,3
20000,13397206,10
20000,11028700,3
20000,11095368,3
20000,10533198,3
20000,10994466,6
20000,11016088,3
20000,11533814,3
20000,10570736,6
20000,11019091,3
20000,11439218,6
20000,10963534,3
20000,11018791,3
20000,11550330,3
20000,10485149,3
20000,11016088,3
20000,10542807,7
20000,11503783,3
20000,10539504,6
20000,10573138,3
20000,13856973,6
20000,10530495,7
20000,10540705,6
20000,10934405,6
20000,11531712,19
20000,11023895,3
20000,10991163,6
20000,13883701,3
20000,10517281,7
20000,10947017,7
20000,18083466,26
20000,11226301,6
20000,10475239,6
20000,10535900,6
20000,13777993,6
20000,11036209,6
20000,10491155,7
20000,10510074,3
20000,11574656,3
20000,11511290,6
20000,10975547,3
20000,10533798,3
20000,11535916,3
20000,10537101,6
20000,10525690,6
20000,10530194,3
20000,10461725,3
20000,11047319,3
20000,12978281,3
20000,11017890,3
20000,12744344,3
20000,11537117,6
20000,11548829,5
20000,10958730,6
20000,10674941,3
20000,13088192,3
20000,10533498,3
20000,11035909,3
20000,11520600,3
20000,10986959,3
20000,11249125,3
20000,10548212,6
20000,10525990,3
20000,11506186,8
20000,10966538,6
20000,10545210,3
20000,10541005,3
20000,11859644,3
20000,11562643,3
20000,11068942,23
20000,10961132,3
20000,10516680,6
20000,11449428,3
20000,10520885,6
20000,12501697,3
20000,11045218,6
20000,11041013,3
20000,10542206,4
20000,11689973,6
20000,11465344,6
20000,11084258,6
20000,11113687,3
20000,11020893,7
20000,11946734,3
20000,11056028,3
20000,10582748,6
20000,12333526,3
20000,12203494,3
20000,11183358,3
20000,11044316,6
20000,10564429,6
20000,11156331,3
20000,11044617,6
20000,11162637,6
20000,11518197,3
20000,11412491,3
20000,11042815,3
20000,10520885,7
20000,10587552,3
20000,10512476,6
20000,10982754,3
20000,11428707,6
20000,11459338,3
20000,11022094,6
20000,11057830,6
20000,10540405,8
20000,11015788,6
20000,11013685,3
20000,10564729,7
20000,12014602,9
20000,11057530,11
20000,10981252,3
20000,11001674,3
20000,10982454,3
20000,11513693,3
20000,11032905,3
20000,11408286,3
20000,11571052,3
